Diet_type;Recipe_name;Cuisine_type;Protein_g;Carbs_g;Fat_g;Extraction_day;Extraction_time
mediterranean;Mediterranean Steak Salad;mediterranean;825;4684;12142;16/10/2022;16:44:10
mediterranean;Mediterranean Tuna Panini;italian;1618;12049;3658;16/10/2022;16:44:10
mediterranean;Mediterranean Chickpea Salad;mediterranean;3442;12229;217;16/10/2022;16:44:10
mediterranean;Mediterranean Salad-Wraps;mediterranean;3999;12357;3042;16/10/2022;16:44:10
mediterranean;Mediterranean Salmon Spread;nordic;4254;2804;1241;16/10/2022;16:44:10
mediterranean;Mediterranean Portobello Burger;mediterranean;5092;21443;4668;16/10/2022;16:44:10
mediterranean;Mediterranean Deviled Eggs;mediterranean;7775;1551;9147;16/10/2022;16:44:10
mediterranean;Spicy Mediterranean Vinaigrette;mediterranean;36;3543;5533;16/10/2022;16:44:10
mediterranean;Mediterranean Salad Tarts;mediterranean;6233;23179;16289;16/10/2022;16:44:10
mediterranean;Mediterranean Artichoke Dip;mediterranean;19998;12787;39113;16/10/2022;16:44:10
mediterranean;Mediterranean Tuna Salad;mediterranean;11589;18504;9082;16/10/2022;16:44:10
mediterranean;Mediterranean Chopped Salad;mediterranean;13713;14969;3617;16/10/2022;16:44:10
mediterranean;Mediterranean Beef Stew;mediterranean;981;16847;12944;16/10/2022;16:44:16
mediterranean;Mediterranean Chickpea Salad;mediterranean;7579;22821;15577;16/10/2022;16:44:16
mediterranean;Mediterranean snack wrap;mediterranean;1248;1754;3505;16/10/2022;16:44:16
mediterranean;Mediterranean Chickpea Burgers;mediterranean;11619;23809;5818;16/10/2022;16:44:16
mediterranean;Mediterranean Fish Tacos;mediterranean;24613;35622;12285;16/10/2022;16:44:16
mediterranean;Mediterranean Orzo Salad;mediterranean;11571;44914;1600;16/10/2022;16:44:16
mediterranean;Mediterranean Orzo Salad;mediterranean;6687;26416;10836;16/10/2022;16:44:16
mediterranean;Mediterranean Grilled Eggplant;mediterranean;3438;11275;16201;16/10/2022;16:44:16
mediterranean;Mediterranean Tuna Melts;mediterranean;15743;14285;8043;16/10/2022;16:44:16
mediterranean;Mediterranean Bison Sliders;american;30497;66816;24816;16/10/2022;16:44:16
mediterranean;Mediterranean Pasta Salad;mediterranean;7389;37177;17618;16/10/2022;16:44:16
mediterranean;Mediterranean Baked Penne;mediterranean;1861;46949;13713;16/10/2022;16:44:16
mediterranean;Mediterranean Turkey Burgers;american;10448;2648;13566;16/10/2022;16:44:16
mediterranean;Mediterranean Roast Turkey;american;36958;6997;12459;16/10/2022;16:44:16
mediterranean;Mediterranean Vegetables recipes;mediterranean;1619;8802;2936;16/10/2022;16:44:16
mediterranean;Mediterranean Tuna Wrap;mediterranean;8578;11406;6298;16/10/2022;16:44:16
mediterranean;Mediterranean Orzo Pilaf;mediterranean;3938;1944;533;16/10/2022;16:44:16
mediterranean;Mediterranean-Style Frittata;italian;5832;2812;3916;16/10/2022;16:44:16
mediterranean;Roasted Mediterranean Vegetables;mediterranean;2617;16214;7321;16/10/2022;16:44:16
mediterranean;Mediterranean Chicken Salad;mediterranean;12639;1377;5916;16/10/2022;16:44:16
mediterranean;Mediterranean fish gratins;french;27613;11802;8493;16/10/2022;16:44:23
mediterranean;Mediterranean Turkey Burgers;american;14873;7954;11329;16/10/2022;16:44:23
mediterranean;Mediterranean Vegetable Salad;mediterranean;2889;12063;9789;16/10/2022;16:44:23
mediterranean;Mediterranean Summer Salad;mediterranean;5589;20566;7234;16/10/2022;16:44:23
mediterranean;Mediterranean Cornish Hens;indian;20199;30531;15522;16/10/2022;16:44:23
mediterranean;Mediterranean Lamb Salad;mediterranean;12734;14393;9139;16/10/2022;16:44:23
mediterranean;Mediterranean Farro Salad;mediterranean;8501;2169;9787;16/10/2022;16:44:23
mediterranean;Mediterranean mac and cheese;american;9293;34628;8518;16/10/2022;16:44:23
mediterranean;Tapas Night Shrimp;mediterranean;6346;1211;20731;16/10/2022;16:44:23
mediterranean;Stuffed Mediterranean Baked Potato;mediterranean;3887;19905;932;16/10/2022;16:44:23
mediterranean;Mediterranean Fish Stew;mediterranean;15738;14914;3365;16/10/2022;16:44:23
mediterranean;Mediterranean Lettuce Wraps;mediterranean;8308;24578;12892;16/10/2022;16:44:23
mediterranean;Mediterranean Deviled Eggs;mediterranean;6316;1543;9225;16/10/2022;16:44:23
mediterranean;Mediterranean Pasta Salad;mediterranean;5596;17621;2488;16/10/2022;16:44:23
mediterranean;Mediterranean Cod Packets;mediterranean;13589;10754;7346;16/10/2022;16:44:23
mediterranean;Helen’s Mediterranean pie;mediterranean;11805;47246;6956;16/10/2022;16:44:23
mediterranean;Mediterranean-Style Chicken;mediterranean;19256;2468;766;16/10/2022;16:44:23
mediterranean;Mediterranean Cabbage Soup;mediterranean;4706;18394;3128;16/10/2022;16:44:23
mediterranean;Mediterranean Fish Stew;french;21981;24158;6968;16/10/2022;16:44:30
mediterranean;Mediterranean Potato Salad;mediterranean;5153;3854;948;16/10/2022;16:44:30
mediterranean;5 Layer Mediterranean Dip;mediterranean;1433;1724;2107;16/10/2022;16:44:30
mediterranean;Mediterranean Bulgar Salad;mediterranean;8767;30032;16603;16/10/2022;16:44:30
mediterranean;Mediterranean Halibut Sandwiches;mediterranean;10897;20546;13117;16/10/2022;16:44:30
mediterranean;Savory Beet and Brussels Sprout Tart;american;7992;15736;25633;16/10/2022;16:44:30
mediterranean;Mediterranean Whole Roasted Cauliflower;mediterranean;2109;4543;9695;16/10/2022;16:44:30
mediterranean;Mediterranean Madness Salad;mediterranean;6841;26192;7405;16/10/2022;16:44:30
mediterranean;Mediterranean Vegetable Salad;mediterranean;4625;21454;10001;16/10/2022;16:44:30
mediterranean;Mediterranean Mac and Cheese;american;11432;39902;9832;16/10/2022;16:44:30
mediterranean;Mediterranean vegetables with lamb;mediterranean;6663;6159;2973;16/10/2022;16:44:30
mediterranean;Mediterranean Spinach Strata;american;1935;35813;11993;16/10/2022;16:44:30
mediterranean;Easy Mediterranean Grilled Chicken;french;2265;2546;23568;16/10/2022;16:44:30
mediterranean;Mediterranean Chicken Salad;mediterranean;12202;10308;13339;16/10/2022;16:44:30
mediterranean;Mediterranean Pasta With Broccoli;mediterranean;917;31568;11115;16/10/2022;16:44:30
mediterranean;Penne Rigate with Mixed Greens and Pine Nuts;italian;9821;36225;12616;16/10/2022;16:44:30
mediterranean;Mediterranean Shrimp and Bulgur;mediterranean;11932;1136;4436;16/10/2022;16:44:30
mediterranean;Mediterranean Penne with Sausage;mediterranean;11496;29514;4441;16/10/2022;16:44:30
mediterranean;Mediterranean Mostaccioli with Feta;mediterranean;9474;20403;4324;16/10/2022;16:44:30
mediterranean;Mediterranean Roasted Broccoli & Tomatoes;mediterranean;1275;3715;1878;16/10/2022;16:44:30
mediterranean;Mediterranean Olive Hummus recipes;mediterranean;2248;7294;2865;16/10/2022;16:44:36
mediterranean;Mediterranean Tuna Cold Plate;mediterranean;1993;3885;288;16/10/2022;16:44:36
mediterranean;Stuffed Mediterranean Baked Potato;mediterranean;4576;21821;2286;16/10/2022;16:44:36
mediterranean;Mediterranean Chile Chicken Wings;mediterranean;11997;7243;9975;16/10/2022;16:44:36
mediterranean;Grilled Mediterranean Chicken Salad;mediterranean;15663;14677;8922;16/10/2022;16:44:36
mediterranean;Mediterranean Broccoli Pasta Salad;mediterranean;468;21462;14655;16/10/2022;16:44:36
mediterranean;Mediterranean Chicken Wrap recipes;mediterranean;2728;5443;1169;16/10/2022;16:44:36
mediterranean;Mediterranean Shrimp and Pasta;mediterranean;755;1246;4683;16/10/2022;16:44:36
mediterranean;Mediterranean Stuffed Chicken Breasts;mediterranean;21689;1455;5717;16/10/2022;16:44:36
mediterranean;Mediterranean chicken tray bake;mediterranean;16878;3586;10178;16/10/2022;16:44:36
mediterranean;Crowd-Pleasing Mediterranean Salad;mediterranean;4006;8228;12278;16/10/2022;16:44:36
mediterranean;Chicken-Arugula Focaccia Sandwiches;italian;6336;10349;4453;16/10/2022;16:44:36
mediterranean;Mediterranean Grilled Vegetable Soup;mediterranean;1342;6673;759;16/10/2022;16:44:36
mediterranean;Mediterranean-style Grilled Sardines;mediterranean;2499;304;4694;16/10/2022;16:44:36
mediterranean;Mediterranean Chickpea Quinoa Bowl;mediterranean;6146;20807;9916;16/10/2022;16:44:36
mediterranean;Mediterranean-Style Bean Salad;mediterranean;7752;12227;7198;16/10/2022;16:44:36
mediterranean;Mediterranean Shrimp and Pasta;mediterranean;1358;19697;4974;16/10/2022;16:44:36
mediterranean;Six Layer Mediterranean Dip;mediterranean;294;775;7315;16/10/2022;16:44:36
mediterranean;Stuffed Roasted Bell Peppers (Poivrons Farcis);middle eastern;3396;3352;6365;16/10/2022;16:44:36
mediterranean;Mediterranean Grilled Veggie Wraps;mediterranean;3534;13179;380;16/10/2022;16:44:36
mediterranean;Mediterranean Lentil & Kale Salad;mediterranean;7631;18712;3535;16/10/2022;16:44:43
mediterranean;Mediterranean Hummus Flat Bread;mediterranean;38371;111703;40758;16/10/2022;16:44:43
mediterranean;Mediterranean Tuna Salad recipes;mediterranean;7089;1612;768;16/10/2022;16:44:43
mediterranean;Grilled Whole Fish, Greek-Style;mediterranean;31463;101;1965;16/10/2022;16:44:43
mediterranean;Mediterranean Chicken Packets recipes;mediterranean;20797;7755;5258;16/10/2022;16:44:43
mediterranean;Mediterranean Lamb Burgers recipes;mediterranean;1336;10457;18681;16/10/2022;16:44:43
mediterranean;Mediterranean fig & mozzarella salad;italian;3962;10271;9715;16/10/2022;16:44:43
mediterranean;Mediterranean Grilled Cheese Skewers;mediterranean;6859;3841;1612;16/10/2022;16:44:43
mediterranean;Mediterranean Tuna-Noodle Casserole;asian;34382;47109;20911;16/10/2022;16:44:43
mediterranean;Mediterranean Stuffed Pork Chops;mediterranean;17471;939;9821;16/10/2022;16:44:43
mediterranean;Mediterranean Orzo Salad recipes;mediterranean;11264;44414;11856;16/10/2022;16:44:43
mediterranean;Mediterranean Crescent Pinwheels recipes;mediterranean;10967;12798;8641;16/10/2022;16:44:43
mediterranean;Mediterranean Lemon Hummus Wrap;mediterranean;2145;7691;1284;16/10/2022;16:44:43
mediterranean;Mediterranean Tuna-Spinach Salad;mediterranean;7164;250;2337;16/10/2022;16:44:43
mediterranean;Mediterranean Yogurt Dip recipes;mediterranean;4618;5738;3225;16/10/2022;16:44:43
mediterranean;Mediterranean Chicken Bake recipes;mediterranean;45776;20937;41359;16/10/2022;16:44:43
mediterranean;Mediterranean fig & mozzarella salad;italian;4251;1030;10006;16/10/2022;16:44:43
mediterranean;Mediterranean Chopped Salad recipes;mediterranean;5277;14038;7739;16/10/2022;16:44:43
mediterranean;Mediterranean Mezze Platter recipes;mediterranean;6883;26619;13263;16/10/2022;16:44:43
mediterranean;Mediterranean Mashed Broccoli And Potatoes;mediterranean;3322;13441;5705;16/10/2022;16:44:50
mediterranean;Greek Barley Salad;mediterranean;3538;10667;5596;16/10/2022;16:44:50
mediterranean;Mediterranean Chicken Salad Pitas;mediterranean;18874;28648;7265;16/10/2022;16:44:50
mediterranean;Slow-Cooker Mediterranean Stew;american;4614;17031;5655;16/10/2022;16:44:50
mediterranean;Mediterranean Jalapen?o Poppers recipes;mediterranean;2135;2615;8765;16/10/2022;16:44:50
mediterranean;Mediterranean Quinoa Salad recipes;mediterranean;6271;22597;7479;16/10/2022;16:44:50
mediterranean;Grilled Mediterranean Potato Salad;mediterranean;2822;18536;9899;16/10/2022;16:44:50
mediterranean;Mediterranean White Bean Salad;mediterranean;19807;24166;11027;16/10/2022;16:44:50
mediterranean;Mixed Mediterranean Vegetable Bake;mediterranean;2925;17706;3037;16/10/2022;16:44:50
mediterranean;Mediterranean Grilled Chicken Kebabs;mediterranean;15709;8448;16912;16/10/2022;16:44:50
mediterranean;Mediterranean Lamb Burger recipes;mediterranean;14982;14523;29032;16/10/2022;16:44:50
mediterranean;Mediterranean Chicken Stew recipes;mediterranean;16583;18379;3266;16/10/2022;16:44:50
mediterranean;Mediterranean Turkey Meat Loaf;american;12007;7286;573;16/10/2022;16:44:50
mediterranean;Mediterranean Roast Beef Pita;mediterranean;8254;17317;6601;16/10/2022;16:44:50
mediterranean;Cold Provençal White Bean Salad;american;7835;21341;12695;16/10/2022;16:44:50
mediterranean;Mediterranean Braised Chard recipes;mediterranean;2624;6775;6297;16/10/2022;16:44:50
mediterranean;Mediterranean Couscous Salad with Chickpeas;mediterranean;6292;26121;4611;16/10/2022;16:44:50
mediterranean;Mediterranean Grilled Steak Wraps;mediterranean;10746;14552;11587;16/10/2022;16:44:50
mediterranean;Mediterranean Grilled Chicken Salad;mediterranean;16919;9996;1769;16/10/2022;16:44:50
mediterranean;Mediterranean inspired fish tacos;mediterranean;20182;2639;8254;16/10/2022;16:44:50
mediterranean;Mediterranean Turkey Sliders recipes;american;17162;27681;10032;16/10/2022;16:44:56
mediterranean;Mediterranean Udon Salad recipes;mediterranean;2869;13126;4441;16/10/2022;16:44:56
mediterranean;Zesty Mediterranean Quinoa Salad;mediterranean;4457;17514;11478;16/10/2022;16:44:56
mediterranean;Mediterranean Lamb Burger recipes;mediterranean;15052;11282;29833;16/10/2022;16:44:56
mediterranean;Mediterranean Roast Vegetables Pasta;mediterranean;2046;6702;3755;16/10/2022;16:44:56
mediterranean;Mediterranean Chicken Salad Sandwiches;mediterranean;6528;13312;6589;16/10/2022;16:44:56
mediterranean;Mediterranean Beef Stew recipes;mediterranean;981;16847;12944;16/10/2022;16:44:56
mediterranean;Mediterranean Cucumber Salad recipes;mediterranean;6485;12927;12654;16/10/2022;16:44:56
mediterranean;Beetroot Pasta with Mediterranean Flavors;mediterranean;5414;14837;4794;16/10/2022;16:44:56
mediterranean;Mediterranean Tuna Pasta recipes;mediterranean;17969;28095;12353;16/10/2022;16:44:56
mediterranean;Mediterranean Fish En Papillote;american;6575;1732;95;16/10/2022;16:44:56
mediterranean;Mediterranean Warm Partridge Salad;mediterranean;6574;13405;437;16/10/2022;16:44:56
mediterranean;Mediterranean Veggie Burgers recipes;mediterranean;2305;9849;1043;16/10/2022;16:44:56
mediterranean;Mediterranean Chicken and Mushroom Skillet;mediterranean;13915;4159;4786;16/10/2022;16:44:56
mediterranean;Mediterranean Couscous Salad recipes;mediterranean;12593;47951;17301;16/10/2022;16:44:56
mediterranean;Pan-Seared Mediterranean Chicken;mediterranean;14765;4413;5924;16/10/2022;16:44:56
mediterranean;Seared Mediterranean Tuna Steaks;mediterranean;16963;1919;3274;16/10/2022;16:44:56
mediterranean;Mediterranean Shrimp Caesar Salad;mediterranean;1365;10398;12758;16/10/2022;16:44:56
mediterranean;Mediterranean Vegetable-Cheese Pie;mediterranean;7189;10828;345;16/10/2022;16:44:56
mediterranean;Mediterranean Rice-Stuffed Escarole;italian;8929;21985;15932;16/10/2022;16:44:56
mediterranean;Mediterranean White Bean Soup;mediterranean;1061;4792;561;16/10/2022;16:45:04
mediterranean;Mediterranean Chicken Quinoa Bowl;south american;13361;11272;9929;16/10/2022;16:45:04
mediterranean;Mediterranean Cod with Roasted Tomatoes;mediterranean;8661;2954;3067;16/10/2022;16:45:04
mediterranean;Mediterranean Kale Soup Recipe;mediterranean;368;9983;421;16/10/2022;16:45:04
mediterranean;Mediterranean radicchio and farro salad;mediterranean;6564;20194;8184;16/10/2022;16:45:04
mediterranean;Mediterranean Salmon en Papillote;nordic;6261;2208;5267;16/10/2022;16:45:04
mediterranean;Mediterranean Chicken with Orzo Salad;mediterranean;9613;7613;8573;16/10/2022;16:45:04
mediterranean;Silvana's Mediterranean & Basil Pasta;mediterranean;6845;35345;4049;16/10/2022;16:45:04
mediterranean;Mediterranean Tuna Antipasto Salad;mediterranean;16084;32164;8589;16/10/2022;16:45:04
mediterranean;Mediterranean-Style Poached Eggs;mediterranean;8171;21134;4637;16/10/2022;16:45:04
mediterranean;Mediterranean Salmon Cooked in Parchment;nordic;9698;3739;7295;16/10/2022;16:45:04
mediterranean;Zesty Mediterranean Couscous Salad;mediterranean;10157;28516;13631;16/10/2022;16:45:04
mediterranean;Mediterranean Macaroni and Cheese recipes;mediterranean;8521;24719;11988;16/10/2022;16:45:04
mediterranean;Mediterranean Poached Eggs with Quinoa;mediterranean;7876;21112;9015;16/10/2022;16:45:04
mediterranean;Mediterranean Flavors: Tzatziki Recipe;mediterranean;4645;4494;3128;16/10/2022;16:45:04
mediterranean;Mediterranean Vegetable Soup with Couscous;mediterranean;2429;8322;649;16/10/2022;16:45:04
mediterranean;Mediterranean Chicken and Couscous Salad;mediterranean;11491;15447;6375;16/10/2022;16:45:04
mediterranean;Vegan Mediterranean Pita Pockets;american;12028;19728;11553;16/10/2022;16:45:04
mediterranean;Mediterranean Vinaigrette for Pasta Salad;mediterranean;2357;4984;18053;16/10/2022;16:45:04
mediterranean;Mediterranean Shrimp & Rice Soup;mediterranean;18155;15615;3461;16/10/2022;16:45:04
mediterranean;Mediterranean chicken with roasted vegetables;mediterranean;8043;9536;599;16/10/2022;16:45:10
mediterranean;Mediterranean Couscous Cabbage Rolls;mediterranean;3734;1774;429;16/10/2022;16:45:10
mediterranean;Mediterranean Roasted Fish & Vegetables;mediterranean;1559;25369;4755;16/10/2022;16:45:10
mediterranean;Silvana's Mediterranean & basil pasta;mediterranean;6854;35353;4051;16/10/2022;16:45:10
mediterranean;Mediterranean Pressed Picnic Sandwich;south east asian;12461;6255;9128;16/10/2022;16:45:10
mediterranean;Mediterranean Salad With Chickpea Patties;mediterranean;4657;14644;4264;16/10/2022;16:45:10
mediterranean;Marinated Shrimp With Mediterranean Salad;mediterranean;18672;11023;847;16/10/2022;16:45:10
mediterranean;Mediterranean Salad with Halloumi Croutons;mediterranean;3701;5013;942;16/10/2022;16:45:10
mediterranean;Mediterranean Salad with Feta Cheese;mediterranean;383;9348;7728;16/10/2022;16:45:10
mediterranean;Whole Branzino Roasted in Sea Salt with Aromatic Herbs;mediterranean;18847;2981;3272;16/10/2022;16:45:10
mediterranean;Mediterranean Tuna And Artichoke Pasta;mediterranean;2227;2314;13114;16/10/2022;16:45:10
mediterranean;Ultimate Roast Chicken;american;17544;2012;1555;16/10/2022;16:45:10
mediterranean;Grilled Salmon with Mediterranean Salsa;nordic;10194;954;10076;16/10/2022;16:45:10
mediterranean;Mediterranean Beef and Bean Stew;mediterranean;23079;13198;10449;16/10/2022;16:45:10
mediterranean;Braised Mediterranean Chicken with Polenta;mediterranean;27626;13725;29842;16/10/2022;16:45:10
mediterranean;Mediterranean Chicken with Soft Polenta;mediterranean;26268;19406;28581;16/10/2022;16:45:10
mediterranean;Sidekick Tomato Soup;american;1297;6616;5197;16/10/2022;16:45:10
mediterranean;Mediterranean Salad with Grilled Chicken;mediterranean;14006;6718;15402;16/10/2022;16:45:10
mediterranean;Lamb Meatballs with Mediterranean Dips;mediterranean;14324;33115;36273;16/10/2022;16:45:10
mediterranean;Big Batch Mediterranean Herb Rub;american;975;3185;429;16/10/2022;16:45:10
mediterranean;Slow-Cooker Mediterranean Chicken & Orzo;mediterranean;12195;8405;2139;16/10/2022;16:45:17
mediterranean;Mediterranean Swordfish Wrapped in Prosciutto;american;44389;12159;25079;16/10/2022;16:45:17
mediterranean;Mediterranean Ravioli with Artichokes & Olives;mediterranean;1081;35154;6313;16/10/2022;16:45:17
